"Arrival/Departure","Port","ShipType","Flag","Ship_Name","Owners","Captain","Captain2","Year","Month","Day","Origin","DestinationDecl","Crew","Days Voyage","Itinerary","Arribada","Date_of_Depart_Origin","Source","Genral_notes","Cargo","Molasses","MolassesUnit","Sugar","SugarUnit","Flour","FlourUnites","Hides","HidesUnit","Coffee","CoffeeUnit","Coal","CoalUnit","VAR00007","VAR00008","VAR00009","VAR00010"
"Arrival","Norfolk",NA,NA,"Rebecca",NA,"Hutchins",NA,1803,8,4,"West-Indies","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Norfolk",NA,NA,"Emily",NA,"Sampson",NA,1803,8,4,"West-Indies","Norfolk",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Norfolk",NA,NA,"Shepherdess",NA,"Wills",NA,1803,8,4,"Norfolk","London",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Norfolk",NA,NA,"Mars",NA,"James",NA,1803,8,4,"Norfolk","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Richmond",NA,NA,"Tyger",NA,"Bartlett",NA,1803,8,10,"London","Richmond",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Newbern",NA,NA,"Almy",NA,"Fairbank",NA,1803,7,29,"Newbern","Barbadoes",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Newbern",NA,NA,"Little Frank",NA,"Torrans",NA,1803,7,29,"Newbern","Martinique",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Newbern",NA,NA,"Betsey Fulshire",NA,"Marshall",NA,1803,7,29,"Newbern","Barbadoes",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Savannah",NA,NA,"Geo. Washington",NA,"Roberts",NA,1803,7,30,"Boston","Savannah",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Leonora",NA,"Williams",NA,1803,8,19,"Surrinam","Boston",NA,37,NA,NA,NA,"New-England Palladium",NA,"molasses; 50 hhds. retailing sugars, of the first quality; 100 bbls. best Baltimore middling flour; 17 bbls. light and dark varnish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Mary",NA,"Welles",NA,1803,8,20,"Cape Francoise","Boston",NA,29,NA,NA,NA,"New-England Palladium","via quarantine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Fortitude",NA,"McLeod",NA,1803,8,20,"Stornway","Boston","108 passengers",77,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Success",NA,"Ward",NA,1803,8,20,"Newfoundland","Boston",NA,16,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Polly",NA,"Gardner",NA,1803,8,22,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Ranger",NA,"Byrne",NA,1803,8,22,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Gen. Knox",NA,"M' Lellan",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"42 hhds. and 42 bbls. first quality Trindard sugar, entitled to debenture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Margaret",NA,"Dutch",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"5000 wt. green coffee; 10 hhds. molasses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Olive",NA,"Barnard",NA,1803,8,22,"Nantucket","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Harriot",NA,"Jones",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Betsey",NA,"Buxton",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Olive",NA,"Sturdevant",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Dolphin",NA,"Marshall",NA,1803,8,22,"Kennebeck","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Sea Nymph",NA,"Blanchar[…]",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Dolly",NA,"Adams",NA,1803,8,22,"Portland","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Eliza",NA,"Locke[…]",NA,1803,8,22,"Passamaquoddy","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Polly",NA,"Springer",NA,1803,8,22,"Bath","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Ranger",NA,"Duckender[…]",NA,1803,8,22,"Waldoborouh","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","coaster",NA,"Swallow",NA,"Miller",NA,1803,8,22,"Gloucester","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Bulah",NA,"Gardner",NA,1803,8,22,"Boston","Leghorn",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Dolphin",NA,"Truant",NA,1803,8,22,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Ranger",NA,"Crowell",NA,1803,8,22,"Boston","St. Andrews",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Betsey",NA,"Williams",NA,1803,8,22,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Deborah",NA,"Allen",NA,1803,8,22,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Betsy",NA,"Kelly",NA,1803,8,22,"Boston","Halifax",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Polly",NA,"Williston",NA,1803,8,22,"Boston","Demerara",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Polly",NA,"Goddard",NA,1803,8,22,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Mary",NA,"Perry",NA,1803,8,22,"Boston","Yarmouth",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Mary",NA,"West",NA,1803,8,22,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Salem",NA,NA,"Frances",NA,"Rust",NA,1803,8,22,"Copenhagen","Salem",NA,55,NA,NA,NA,"New-England Palladium",NA,"30 tons Swedes iron; 10 tons clean St. Peterburg hemp; 836 pieces excellent duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Wisecasset",NA,NA,"Jane",NA,"Cargill",NA,1803,8,13,"St. Lucia","Wisecasset",NA,21,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Wisecasset",NA,NA,"Wilmet",NA,"Babbidge",NA,1803,8,13,"Corunna","Wisecasset",NA,47,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Wisecasset",NA,NA,"Hope",NA,"Austin",NA,1803,8,13,"Wisecasset","Barbadoes",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Wisecasset",NA,NA,"Trial",NA,"Weymouth",NA,1803,8,13,"Wisecasset","Barbadoes",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Wisecasset",NA,NA,"Moses",NA,"Austin",NA,1803,8,13,"Wisecasset","Guadaloupe",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Diana",NA,NA,NA,1803,8,19,"Cape Francoise","New York",NA,15,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Henry",NA,NA,NA,1803,8,19,"St. Croix","New York",NA,15,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Oliver Elsworth",NA,"Henry",NA,1803,8,19,"Rocheile","New York",NA,56,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Penelope",NA,NA,NA,1803,8,19,"New York","New Orleans",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Penelope",NA,NA,NA,1803,8,19,"New York","Newfoundland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Phebe",NA,NA,NA,1803,8,19,"New York","St. Johns",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Nancy",NA,"Burk",NA,1803,8,17,"Philadelphia","St. Thomas",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Nestor",NA,"Whipple",NA,1803,8,18,"Isle of May","Philadelphia",NA,38,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Cleopatra",NA,"Blackstone",NA,1803,8,18,"Lisbon","Philadelphia",NA,63,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Anna",NA,"Robertson",NA,1803,8,18,"Portland","Philadelphia",NA,12,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Isabella",NA,"Pitts",NA,1803,8,18,"Boston","Philadelphia",NA,14,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Fanny",NA,"Rodriques",NA,1803,8,18,"Havana","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Three Sisters",NA,NA,NA,1803,8,18,"London","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Tace",NA,NA,NA,1803,8,18,"Lisbon","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Harper",NA,"Perkins",NA,1803,8,18,"Philadelphia","Kennebeck",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"John",NA,"Louth",NA,1803,8,18,"Philadelphia","St. Croix",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Active",NA,"Lewis",NA,1803,8,18,"Philadelphia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Morning Star",NA,"Ga[…]lner",NA,1803,8,18,"Philadelphia","New Providence",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Baltimore",NA,NA,"Greyhound",NA,"Homes",NA,1803,8,17,"Guadaloupe","Baltimore",NA,16,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Baltimore",NA,NA,"Union",NA,"Fanning",NA,1803,8,17,"Baltimore","Mississippi",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Louisa",NA,NA,NA,1803,8,7,"Charleston","Greenock",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Nancy",NA,NA,NA,1803,8,7,"Charleston","Port Republican",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Abba Thule",NA,NA,NA,1803,8,7,"Charleston","st. […]",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"John Adams",NA,"John Wood",NA,1803,8,23,"Liverpool","Boston",NA,38,NA,NA,NA,"New-England Palladium",NA,"superfine, middling and low priced broadcloths and cas[..]meres, all colors and qualities -- blue, black, brown, and corbean serges; coatings of all colors and qualities; rattens; fearnoughts; rose and dussil blankets; baizes amd flannels, various colors and qualities; white domets; spotted swantkin; swandown; calicoes; cptton velvets; worsted hose; durants; calamancoes and shaloons; a few cases of hats, well assorted; an assort,ent cutlery and hard ware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston",NA,NA,"Two Brothers",NA,"Clemens",NA,1803,8,23,"Windsor","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"plaister",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"James",NA,"Folgier",NA,1803,8,24,"Lisbon","Boston",NA,35,NA,NA,NA,"New-England Palladium",NA,"salt; lemmons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Mary",NA,"Rich",NA,1803,8,24,"St. Petersburg","Boston",NA,68,NA,NA,NA,"New-England Palladium",NA,"best clean St. Petersburg hemp; old sable iron; Russia duck, of superior quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Fox",NA,"Minns",NA,1803,8,24,"Liverpool","Boston",NA,53,NA,NA,NA,"New-England Palladium",NA,"goods; 400 hhds. coarse Liverpool salt; 50 bags Liverpool salt; crates ware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Sally",NA,"M' Intire",NA,1803,8,25,"Rotterdam","Boston",NA,47,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Kennebec",NA,"Hinckley",NA,1803,8,25,"Bath","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Lydia",NA,"Purbeck",NA,1803,8,25,"Gloucester","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Betsey",NA,"Joy",NA,1803,8,25,"Boston","Amsterdam",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Humbird",NA,"Kinsman",NA,1803,8,25,"Boston","Bourdeaux",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Nabby",NA,"Sprague",NA,1803,8,25,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Success",NA,"Ward",NA,1803,8,25,"Boston","Newfoundland",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Orange",NA,"Hobbs",NA,1803,8,25,"Boston","Windsor",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Venus",NA,"Haley",NA,1803,8,25,"Boston","Windsor",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Newport",NA,NA,"Rising Sun",NA,"Johnson",NA,1803,8,23,"Rotterdam","Newport",NA,56,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Newport",NA,NA,"Rowena",NA,"Potter",NA,1803,8,23,"Antwerp","Newport",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Newport",NA,NA,"Friendship",NA,"Shearman",NA,1803,8,23,"Antwerp","Newport",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Newport",NA,NA,"Marian",NA,"Baker",NA,1803,8,23,"St. Kitts","Newport",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Newport",NA,NA,"John",NA,"Gray",NA,1803,8,23,"Barbadoes","Newport",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New London",NA,NA,"Buck",NA,"Buck",NA,1803,8,24,"New London","Montserat",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Morning Star",NA,"Henry",NA,1803,8,23,"New York","Curracoa",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Young William",NA,"Lightburn",NA,1803,8,23,"New York","Bermuda and Jamaica",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Roebuck",NA,"Dawson",NA,1803,8,23,"New York","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Catharine",NA,"Pittman",NA,1803,8,23,"New York","Demerara",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","New York",NA,NA,"Cato",NA,"Darrell",NA,1803,8,23,"New York","Bermuda",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Fanny",NA,"Ellis",NA,1803,8,22,"St. Andero","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Commerce",NA,"Hess",NA,1803,8,22,"Philadelphia","Flushing",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Eliza",NA,"Watson",NA,1803,8,22,"Philadelphia","Martinique",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Mason's Daughter",NA,"Pease",NA,1803,8,22,"Philadelphia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Active",NA,"Yorke",NA,1803,8,22,"Philadelphia","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Eleanor",NA,"Ring",NA,1803,8,22,"Philadelphia","New Orleans",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Richmond",NA,NA,"Aphia",NA,NA,NA,1803,8,17,"Cleveland","Richmond",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Richmond",NA,NA,"Mary",NA,"Briggs",NA,1803,8,17,"Boston","Richmond",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Charleston",NA,NA,"John and Ruth",NA,"Robertson",NA,1803,8,9,"Port Republican","Charleston",NA,13,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
