Arrival/Departure,Port,ShipType,Flag,Ship_Name,Owners,Captain,Captain2,Year,Month,Day,Origin,DestinationDecl,Crew,Days Voyage,Itinerary,Arribada,Date_of_Depart_Origin,Source,Genral_notes,Cargo,Molasses,MolassesUnit,Sugar,SugarUnit,Flour,FlourUnites,Hides,HidesUnit,Coffee,CoffeeUnit,Coal,CoalUnit,VAR00007,VAR00008,VAR00009,VAR00010
Departure,Boston,brig,,Sally and Betsey,,Ingersoll,,1803,5.0,30.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Plymouth,schooner,,William-Davis,,Finney,,1803,5.0,26.0,Norfolk,Plymouth,,24.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Plymouth,schooner,,Miles Standish,,S. Davie,,1803,5.0,26.0,Plymouth,Lisbon,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Plymouth,schooner,,Lucy,,E. Finney,,1803,5.0,26.0,Plymouth,West-Indies,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Onion,,,,1803,5.0,27.0,Liverpool,New York,,49.0,Cork,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,ship,,Brothers,,,,1803,5.0,26.0,London,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Shepherdess,,,,1803,5.0,24.0,Boston,Baltimore,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Venelia,,,,1803,5.0,24.0,Boston,Baltimore,,9.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Mary,,,,1803,5.0,24.0,St. Johns,Baltimore,,12.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Rainbow,,,,1803,5.0,24.0,Windsor,Baltimore,,19.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Joseph,,,,1803,5.0,12.0,Madeira,Charleston,,39.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Jane,,Lombard,,1803,5.0,31.0,Lisbon,Boston,,25.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Two Brothers,,Clements,,1803,5.0,31.0,Windsor,Boston,,7.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Betsey,,Perry,,1803,6.0,1.0,Windsor,Boston,,8.0,,,,New-England Palladium,,150 bbls. Baltimore fine and superfine flour; 115 bbls. x brand flour,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Armisted,,Pedro Gonzales Vilamil,,1803,6.0,2.0,New Orleans,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Ranger,,Byrne,,1803,6.0,2.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Caroline,,Clark,,1803,6.0,2.0,Portsmouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Galen,,Hinckley,,1803,6.0,2.0,Boston,London,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,St. Thomas,,Augere,,1803,6.0,2.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Liberty,,Thomas,,1803,6.0,2.0,Boston,Tobago,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Lanzarotte,,Gandulio,,1803,6.0,2.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,New York,,,Dispatch,,Marshall,,1803,5.0,31.0,New York,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Ball[…],,Langdon,,1803,5.0,24.0,Jamaica,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,M[…],,Bland,,1803,5.0,24.0,Norfolk,Tobago,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Sally,,,,1803,5.0,24.0,Norfolk,Jamaica,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Brutus,,Southworth,,1803,6.0,3.0,Liverpool,Boston,,37.0,,,,New-England Palladium,,"a quantity Liverpool salt, of an excellent quality",,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Dispatch,,Adams,,1803,6.0,4.0,Savannah,Boston,,44.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Venus,,,,1803,6.0,4.0,Windsor,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Mahala,,,,1803,6.0,4.0,Windsor,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Julian,,Pike,,1803,6.0,5.0,Jamaica,Boston,,45.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Harriot,,Rice,,1803,6.0,5.0,Trinidad,Boston,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,President,,Mead,,1803,6.0,5.0,Martinique,Boston,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,General Washington,,Roberts,,1803,6.0,5.0,Bourdeaux,Boston,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Success,,Allen,,1803,6.0,6.0,St. Croix,Boston,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Washington,,Davis,,1803,6.0,6.0,Lisbon,Boston,,30.0,,,,New-England Palladium,,"150 boxes Lemons; a quantity of salt, with a few bags of feathers",,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Polly,,Holbrook,,1803,6.0,6.0,Plymouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Hazard,,Luce,,1803,6.0,6.0,Alexandria,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Lydia,,Lobdell,,1803,6.0,6.0,Richmond,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Mary,,Nichols,,1803,6.0,6.0,New Haven,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Swallow,,Millet,,1803,6.0,6.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Ethan Allen,,Copeland,,1803,6.0,6.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,friendship,,Story,,1803,6.0,6.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Rebecca,,Ois,,1803,6.0,6.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Madison,,Russell,,1803,6.0,6.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Two Brothers,,Clements,,1803,6.0,6.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Rambler,,Hills,,1803,6.0,6.0,Boston,Amsterdam,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,betsey,,Party,,1803,6.0,6.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Salem,,,Nancy,,Williams,,1803,6.0,6.0,St. Thomas,Salem,,19.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Salem,,,Freedom,,Keith,,1803,6.0,6.0,Lisbon,Salem,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Gloucester,schooner,,Nancy,,Babson,,1803,6.0,6.0,Guadaloupe,Gloucester,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Gloucester,sloop,,Fame,,Knights,,1803,6.0,6.0,Guadaloupe,Gloucester,,20.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Two Brothers,,Wheelwright,,1803,6.0,7.0,St. Croix,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Mary,,Freeman,,1803,6.0,7.0,Martinique,Boston,,23.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Paulina,,Googins,,1803,6.0,7.0,Trinidad,Boston,,29.0,,,,New-England Palladium,,53 hhds. sugar; 14 hhds. molasses,,,,,,,,,,,,,,,,
Arrival,Boston,,,Francis and Eliza,,Sprague,,1803,6.0,7.0,Cape Francoise,Boston,,26.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Jeremiah,,M' Cumber,,1803,6.0,7.0,Martinique,Boston,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Superb,,Hammond,,1803,6.0,7.0,Liverpool,Boston,,50.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Orange,,Hobbs,,1803,6.0,7.0,Windsor,Boston,,9.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Sally,,M' Gray,,1803,6.0,7.0,Windsor,Boston,,9.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Nancy,,Ward,,1803,6.0,8.0,Liverpool,Boston,,40.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Mary,,Huxford,,1803,6.0,8.0,Halifax,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Joseph and Lois,,Bane,,1803,6.0,8.0,Windsor,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,Spanish,St. John the Baptist,,,,1803,6.0,9.0,Havana,Boston,,29.0,,,,New-England Palladium,,315 hogsheads molasses,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Paragou,,Weaver,,1803,6.0,9.0,Havana,Boston,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Two Pollys,,M Lauthlen,,1803,6.0,10.0,Alexandria,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Mary Ann,,Edmunds,,1803,6.0,10.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Almira,,Tibbets,,1803,6.0,10.0,Norfolk,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Sally,,Baxter,,1803,6.0,10.0,Alexandria,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Polly,,Smith,,1803,6.0,10.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Fox,,Cox,,1803,6.0,10.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Harmony,,Toby,,1803,6.0,10.0,Alexandria,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Doris,,Eldridge,,1803,6.0,10.0,Boston,Martinique,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Venus,,Haley,,1803,6.0,10.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,sloop,,Sally,,Magray,,1803,6.0,10.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Dolphin,,Mitchell,,1803,6.0,6.0,St. Croix,Philadelphia,,15.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Argo,,White,,1803,6.0,6.0,Barbadoes,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Industry,,Green,,1803,6.0,6.0,St. Croix,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Philadelphia,,,Belisarius,,Colby,,1803,6.0,6.0,Philadelphia,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Wilmington,,,Mercury,,Teal,,1803,6.0,4.0,New Orleans,Wilmington,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Wilmington,,,Concord,,Sharp,,1803,6.0,4.0,St. Croix,Wilmington,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Wilmington,,,St. Domingo Packet,,Decosta,,1803,6.0,4.0,St. Croix,Wilmington,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Rose,,Clark,,1803,6.0,10.0,Jamaica,Boston,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Cryus Dagget,,,,1803,6.0,10.0,Jamaica,Boston,,54.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Mary,,Tabor,,1803,6.0,11.0,Tobago,Boston,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Salem,,Nickerson,,1803,6.0,12.0,Havana,Boston,,25.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Dolphin,,Tucker,,1803,6.0,13.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Rambler,,Pitcher,,1803,6.0,13.0,Savannah,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Genknox,,M' Lellan,,1803,6.0,13.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Sally,,Shehan,,1803,6.0,13.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Hope,,Huntress,,1803,6.0,13.0,Portsmouth,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Geo. Washington,,Sturgis,,1803,6.0,13.0,New York,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Mercury,,Wicks,,1803,6.0,13.0,Charleston,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Minerva,,Clement,,1803,6.0,13.0,Boston,London,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Sally,,Shute,,1803,6.0,13.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Anne,,Wyman,,1803,6.0,13.0,Boston,Martinique,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Vandyck,,Adamson,,1803,6.0,13.0,Boston,Martinique,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Adventure,,Frost,,1803,6.0,13.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Orange,,Hobs,,1803,6.0,13.0,Boston,Windsor,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,George,,Taber,,1803,6.0,10.0,New Bedford,New York,,31.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Milford,,Oliver,,1803,6.0,9.0,St. Croix,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Neptune,,,,1803,6.0,9.0,Jamaica,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Sukey,,Lewis,,1803,6.0,9.0,New Orleans,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Adventure,,,,1803,6.0,9.0,New Orleans,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Philadelphia,,,Active,,Lewis,,1803,6.0,9.0,Philadelphia,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Petaplco,,Mezick,,1803,6.0,8.0,Amsterdam,Baltimore,,52.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Diand,,Adams,,1803,6.0,8.0,Amsterdam,Baltimore,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Sally,,Mull,,1803,6.0,8.0,Amsterdam,Baltimore,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Fame,,Drummond,,1803,6.0,2.0,Norfolk,Barbadoes,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Favorite,,Fryar,,1803,6.0,2.0,Norfolk,Antigua,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Rutus,,[…]land,,1803,5.0,25.0,Liverpool,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Beaver,,Lithgow,,1803,5.0,25.0,Jamaica,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Little Sally,,Allen,,1803,5.0,25.0,Havana,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Parragon,,Wattles,,1803,5.0,25.0,Jamaica,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Maria R[…]mdel,,,,1803,5.0,25.0,Martinique,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Savannah,,,Oliver,,[…]tan,,1803,5.0,25.0,Savannah,Liverpool,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Savannah,,,Lucretia,,Cuter,,1803,5.0,25.0,Savannah,Antigua,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Diana,,Noble,,1803,6.0,15.0,Liverpool,Boston,,39.0,,,,New-England Palladium,,salt,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Sally,,Jacksen,,1803,6.0,15.0,St. Johns,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Fancy,,Finch,,1803,6.0,15.0,Windsor,Boston,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Snake,,Cochran,,1803,6.0,16.0,St. Johns,Boston,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Betsey,,Kempton,,1803,6.0,16.0,Tobago,Boston,,26.0,,,,New-England Palladium,,70 hhds. Tobago rum,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Joseph and Lois,,Bain,,1803,6.0,16.0,Boston,Yarmouth,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Phenix,,Kingsbury,,1803,6.0,16.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Mary,,Robinson,,1803,6.0,15.0,New Bedford,New York,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Lark,,Helms,,1803,6.0,13.0,Havana,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Gardner,,Charlton,,1803,6.0,7.0,London,Norfolk,,49.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Charleston,,,Aurora,,Jewey,,1803,6.0,4.0,Charleston,Bourdeaux,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Savannah,,,Virginia,,,,1803,5.0,28.0,Cape Francoise,Savannah,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Savannah,,,Minerva,,,,1803,5.0,28.0,Savannah,Liverpool,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Recompence,,Marietta,,1803,6.0,17.0,Havana,Boston,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Peggy,,Small,,1803,6.0,18.0,Liverpool,Boston,,42.0,,,,New-England Palladium,,salt,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Mahala Windsor,,Windsor,,1803,6.0,18.0,Liverpool,Boston,,,Duxbury,,,New-England Palladium,,salt,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Mary,,Hill,,1803,6.0,18.0,Cadiz,Boston,,37.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Two Sisters,,Bruce,,1803,6.0,18.0,Martinico,Boston,,34.0,,,,New-England Palladium,via quarantine,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Farmer,,Brinley,,1803,6.0,18.0,Havana,Boston,,28.0,,,,New-England Palladium,via quarantine,50 boxes brown sugar; 25 boxes white sugar; 100 hhds. molasses; 2 hhds. honey; 30 demijohns honey small quantity; Gutalmala indigo,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Tarantula,,Taylor,,1803,6.0,19.0,Demerara,Boston,,30.0,,,,New-England Palladium,via quarantine,rum,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Deborah,,Baker,,1803,6.0,20.0,Windsor,Boston,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Sally and Lois,,Byrne,,1803,6.0,20.0,Yarmouth,Boston,,4.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Two Sisters,,Perry,,1803,6.0,20.0,Yarmouth,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Almira,,Mann,,1803,6.0,20.0,Richmond,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Hawk,,Starbuck,,1803,6.0,20.0,Philadelphia,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Hunter,,Howards,,1803,6.0,20.0,New Bedford,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Warrington,,Turner,,1803,6.0,20.0,Boston,Liverpool,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Amazon,,Bareono,,1803,6.0,20.0,Boston,Havana,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Little-John,,Barker,,1803,6.0,20.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Salem,schooner,,Industry,,Cook,,1803,6.0,18.0,Guadaloupe,Salem,,21.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Newbern,,,Rover,,Hardy,,1803,6.0,3.0,St. Thomas,Newbern,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Newbern,,,Essequibo Packet,,Doliver,,1803,6.0,3.0,Guadaloupe,Newbern,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,William,,Thompson,,1803,6.0,17.0,St. Croix,New York,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Nancy,,Delano,,1803,6.0,17.0,New Bedford,New York,,5.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Wilmington,,,Jane,,York,,1803,6.0,15.0,Wilmington,Portland,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Sophia,,,,1803,6.0,15.0,Cape Francoise,Baltimore,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Dorechster Hamilton,,,,1803,6.0,15.0,Antigua,Baltimore,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Industry,,Crowell,,1803,6.0,22.0,Martinico,Boston,,35.0,via St. Croix,,,New-England Palladium,via quaratine,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Favourite,,Cu[…]ey,,1803,6.0,23.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Sea Flower,,Cottle,,1803,6.0,23.0,Charleston,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Yankee,,Chapman,,1803,6.0,23.0,New York,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,President Packet,,Lincoln,,1803,6.0,23.0,New York,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Pallas,,Merchant,,1803,6.0,23.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Sally,,Johnson,,1803,6.0,23.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Sally,,Harris,,1803,6.0,23.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,James,,Fanning,,1803,6.0,23.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Jane,,Lumbard,,1803,6.0,23.0,Boston,Lisbon,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Thomas,,C[…]aes,,1803,6.0,23.0,Boston,West-Indies,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Fanny,,Leavitt,,1803,6.0,23.0,Boston,St. Johns,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Martha Washington,,Ferrell,,1803,6.0,21.0,St. Croix,New York,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Rambler,,Jefferson,,1803,6.0,21.0,Guadaloupe,New York,,15.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Weazle,,Harnes,,1803,6.0,21.0,Halifax,New York,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
